b bgt,box_x,box_y,box_z,f_sweep_start,f_sweep_stop,detuning_hz_sim_result,Q_sim_result,use_PLL,PLL_filter_BW_cycles,f_sweep_rate,orientation,periodic_bc,particle_dia,force_amp,grav_y,num_damping,damp_gravity,num_damp_fix,time_step,ball_gen_method,settled_packing,seed,packing_factor_bg8,verlet_dist,q_Factor,beam_length,beam_height,pocket_height,pocket_len,pocketLoc1,pocketLoc2,pocketLoc2_Y,mode_num,modal_method,beam_kappa,beam_young,solution_method,q_guess,force_method,base_excitation,distribution,restitution_coeff,cn,beta_n,wall_frict_angle,sphere_frict_angle,include_vel_scale,young_mod,poisson,normalCohesion,n_windows_per_pocket,sidewall_frict,Mindlin_Type,eta_roll,roll_frict,timestep_val,StokesDrag,BottomWallKFactor,DMT_gamma,DMT_cutoff,comment,,,,,,,,,,,,,,,,,,
1028,0.00035,0.00065,0.00035,712.5,712.5,0,0,0,10,0,0,7,0.000025,0,-9.81,0,1,0,-1,8,,1,0.61376,-0.1,600,0.15,0.0032,0.00065,0.0175,0.1,0,0,2,ansys,0,200000000000,1,0,2,0.1,normal,0,0,0,0.25,0.25,0,20000000,0.7,0,1,0,0,0,0,0,0,1,0,0,rebaseline,medium,KE,locations,,,,,,,,,,,,,,,
1029,0.00035,0.00065,0.00035,2004,2004,0,0,0,10,0,0,7,0.000025,0,-9.81,0,1,0,-1,8,,1,0.61376,-0.1,600,0.15,0.0032,0.00065,0.0175,0.1,0,0,3,ansys,0,200000000000,1,0,2,0.5,normal,0,0,0,0.25,0.25,0,20000000,0.7,0,1,0,0,0,0,0,0,1,0,0,rebaseline,medium,KE,locations,,,,,,,,,,,,,,,
1030,0.00035,0.00065,0.00035,2013,2013,0,0,0,10,0,0,7,0.000025,0,-9.81,0,1,0,-1,8,,1,0.61376,-0.1,600,0.15,0.0032,0.00065,0.0175,0.05,0,0,3,ansys,0,200000000000,1,0,2,0.5,normal,0,0,0,0.25,0.25,0,20000000,0.7,0,1,0,0,0,0,0,0,1,0,0,"Re-run of 704, amplitude + packing sensitivity",,,,,,,,,,,,,,,,,,
1031,0.00025,0.0013,0.00025,999.341,999.341,0,0,0,10,0,0,7,0.000025,0,-9.81,0.002,1,0,-1,8,,1,0.61275,-0.1,600,0.178,0.00635,0.0013,0.0178,0.094,0,0,2,galerkin,0,200000000000,1,0,2,0.1,normal,0,0,0,0.25,0.25,0,20000000,0.7,0,1,0,0,0,0,0,0,1,0,0,"Re-tune of 998-1008, July 15th sine dwell baseline",,,,,,,,,,,,,,,,,,
1032,0.00025,0.0013,0.00025,2795.5516,2795.5516,0,0,0,10,0,0,7,0.000025,0,-9.81,0.002,1,0,-1,8,,1,0.61275,-0.1,600,0.178,0.00635,0.0013,0.0178,0.0442,0,0,3,galerkin,0,200000000000,1,0,2,0.1,normal,0,0,0,0.25,0.25,0,20000000,0.7,0,1,0,0,0,0,0,0,1,0,0,"Re-tune of 998-1008, July 15th sine dwell baseline",,,,,,,,,,,,,,,,,,
1033,0.00025,0.0013,0.00025,2796.7193,2796.7193,0,0,0,10,0,0,7,0.000025,0,-9.81,0.002,1,0,-1,8,,1,0.61275,-0.1,600,0.178,0.00635,0.0013,0.0178,0.126,0,0,3,galerkin,0,200000000000,1,0,2,0.1,normal,0,0,0,0.25,0.25,0,20000000,0.7,0,1,0,0,0,0,0,0,1,0,0,"Re-tune of 998-1008, July 15th sine dwell baseline",,,,,,,,,,,,,,,,,,
1034,0.00035,0.00065,0.00035,708.81533,708.81533,0,0,0,10,0,0,7,0.000025,0,-9.81,0.002,1,0,-1,8,,1,0.61376,-0.1,600,0.15,0.0032,0.00065,0.0175,0.05,0,0,2,galerkin,0,200000000000,1,0,2,0.1,normal,0,0,0,0.25,0.25,0,20000000,0.7,0,1,0,0,0,0,0,0,1,0,0,"Re-tune of 998-1008, July 15th sine dwell baseline",,,,,,,,,,,,,,,,,,
1035,0.00025,0.0013,0.00025,2796.6423,2796.6423,0,0,0,10,0,0,7,0.000025,0,-9.81,0.002,1,0,-1,8,,1,0.61275,-0.1,600,0.178,0.00635,0.0013,0.0178,0.0442,0.126,0,3,galerkin,0,200000000000,1,0,2,0.1,normal,0,0,0,0.25,0.25,0,2000000,0.7,0,1,0,0,0,0,0,0,1,0,0,"Re-tune of 998-1008, July 15th sine dwell baseline",,,,,,,,,,,,,,,,,,
1036,0.00025,0.0013,0.00025,1000.110696,1000.110696,0,0,0,10,0,0,7,0.000025,0,-9.81,0.002,1,0,-1,8,,1,0.61275,-0.1,600,0.178,0.00635,0.0013,0.0178,0.0442,0,0,2,galerkin,0,200000000000,1,0,2,0.1,normal,0,0,0,0.25,0.25,0,20000000,0.7,0,1,0,0,0,0,0,0,1,0,0,"Re-tune of 998-1008, July 15th sine dwell baseline",,,,,,,,,,,,,,,,,,
1037,0.00025,0.0013,0.00025,1000.00719,1000.00719,0,0,0,10,0,0,7,0.000025,0,-9.81,0.002,1,0,-1,8,,1,0.61275,-0.1,600,0.178,0.00635,0.0013,0.0178,0.0442,0.126,0,2,galerkin,0,200000000000,1,0,2,0.1,normal,0,0,0,0.25,0.25,0,20000000,0.7,0,1,0,0,0,0,0,0,1,0,0,"Re-tune of 998-1008, July 15th sine dwell baseline",,,,,,,,,,,,,,,,,,
1038,0.00025,0.0013,0.00025,2800.14114,2800.14114,0,0,0,10,0,0,7,0.000025,0,-9.81,0.002,1,0,-1,8,,1,0.61275,-0.1,600,0.178,0.00635,0.0013,0.0178,0.0265,0,0,3,galerkin,0,200000000000,1,0,2,0.1,normal,0,0,0,0.25,0.25,0,20000000,0.7,0,1,0,0,0,0,0,0,1,0,0,"Re-tune of 998-1008, July 15th sine dwell baseline",,,,,,,,,,,,,,,,,,
1039,0.00035,0.00065,0.00035,709.27299,709.27299,0,0,0,10,0,0,7,0.000025,0,-9.81,0.002,1,0,-1,8,,1,0.61376,-0.1,600,0.15,0.0032,0.00065,0.0175,0.1,0,0,2,galerkin,0,200000000000,1,0,2,0.1,normal,0,0,0,0.25,0.25,0,20000000,0.7,0,1,0,0,0,0,0,0,1,0,0,"Re-tune of 998-1008, July 15th sine dwell baseline",,,,,,,,,,,,,,,,,,
1040,0.00035,0.00065,0.00035,1987.67241,1987.67241,0,0,0,10,0,0,7,0.000025,0,-9.81,0.002,1,0,-1,8,,1,0.61376,-0.1,600,0.15,0.0032,0.00065,0.0175,0.1,0,0,3,galerkin,0,200000000000,1,0,2,0.5,normal,0,0,0,0.25,0.25,0,20000000,0.7,0,1,0,0,0,0,0,0,1,0,0,"Re-tune of 998-1008, July 15th sine dwell baseline",,,,,,,,,,,,,,,,,,
1041,0.00035,0.00065,0.00035,1987.85412,1987.85412,0,0,0,10,0,0,7,0.000025,0,-9.81,0.002,1,0,-1,8,,1,0.61376,-0.1,600,0.15,0.0032,0.00065,0.0175,0.05,0,0,3,galerkin,0,200000000000,1,0,2,0.5,normal,0,0,0,0.25,0.25,0,20000000,0.7,0,1,0,0,0,0,0,0,1,0,0,"Re-tune of 998-1008, July 15th sine dwell baseline",,,,,,,,,,,,,,,,,,
1042,0.00025,0.0013,0.00025,996.9979894,1002.855516,0,0,0,10,3.514515902,0,7,0.000025,0,-9.81,0.002,1,0,-1,8,,1,0.61275,-0.1,600,0.178,0.00635,0.0013,0.0178,0.094,0,0,2,galerkin,0,200000000000,1,0,2,0.1,normal,0,0,0,0.25,0.25,0,20000000,0.7,0,1,0,0,0,0,0,0,1,0,0,June,19th,sine,dwell,baseline,+,top/bot,wall,friction,,,,,,,,,,
1043,0.00025,0.0013,0.00025,2786.314338,2809.407493,0,0,0,10,13.85589254,0,7,0.000025,0,-9.81,0.002,1,0,-1,8,,1,0.61275,-0.1,600,0.178,0.00635,0.0013,0.0178,0.0442,0,0,3,galerkin,0,200000000000,1,0,2,0.1,normal,0,0,0,0.25,0.25,0,20000000,0.7,0,1,0,0,0,0,0,0,1,0,0,June,19th,sine,dwell,baseline,+,top/bot,wall,friction,,,,,,,,,,
1044,0.00025,0.0013,0.00025,2788.229689,2809.453717,0,0,0,10,12.73441706,0,7,0.000025,0,-9.81,0.002,1,0,-1,8,,1,0.61275,-0.1,600,0.178,0.00635,0.0013,0.0178,0.126,0,0,3,galerkin,0,200000000000,1,0,2,0.1,normal,0,0,0,0.25,0.25,0,20000000,0.7,0,1,0,0,0,0,0,0,1,0,0,June,19th,sine,dwell,baseline,+,top/bot,wall,friction,,,,,,,,,,
1045,0.00035,0.00065,0.00035,707.2138498,711.2175503,0,0,0,10,2.402220267,0,7,0.000025,0,-9.81,0.002,1,0,-1,8,,1,0.61376,-0.1,600,0.15,0.0032,0.00065,0.0175,0.05,0,0,2,galerkin,0,200000000000,1,0,2,0.1,normal,0,0,0,0.25,0.25,0,20000000,0.7,0,1,0,0,0,0,0,0,1,0,0,rerun,of,597,with,14x14,box,,,,,,,,,,,,,
1046,0.00025,0.0013,0.00025,2781.967347,2818.65473,0,0,0,10,22.01242981,0,7,0.000025,0,-9.81,0.002,1,0,-1,8,,1,0.61275,-0.1,600,0.178,0.00635,0.0013,0.0178,0.0442,0.126,0,3,galerkin,0,200000000000,1,0,2,0.1,normal,0,0,0,0.25,0.25,0,2000000,0.7,0,1,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,
1047,0.00025,0.0013,0.00025,998.5409626,1002.465296,0,0,0,10,2.354600028,0,7,0.000025,0,-9.81,0.002,1,0,-1,8,,1,0.61275,-0.1,600,0.178,0.00635,0.0013,0.0178,0.0442,0,0,2,galerkin,0,200000000000,1,0,2,0.1,normal,0,0,0,0.25,0.25,0,20000000,0.7,0,1,0,0,0,0,0,0,1,0,0,rebaseline,medium,KE,locations,,,,,,,,,,,,,,,
1048,0.00025,0.0013,0.00025,997.9582982,1003.080528,0,0,0,10,3.073337635,0,7,0.000025,0,-9.81,0.002,1,0,-1,8,,1,0.61275,-0.1,600,0.178,0.00635,0.0013,0.0178,0.0442,0.126,0,2,galerkin,0,200000000000,1,0,2,0.1,normal,0,0,0,0.25,0.25,0,20000000,0.7,0,1,0,0,0,0,0,0,1,0,0,rebaseline,medium,KE,locations,,,,,,,,,,,,,,,
1049,0.00025,0.0013,0.00025,2795.013612,2807.832431,0,0,0,10,7.691291333,0,7,0.000025,0,-9.81,0.002,1,0,-1,8,,1,0.61275,-0.1,600,0.178,0.00635,0.0013,0.0178,0.0265,0,0,3,galerkin,0,200000000000,1,0,2,0.1,normal,0,0,0,0.25,0.25,0,20000000,0.7,0,1,0,0,0,0,0,0,1,0,0,rebaseline,medium,KE,locations,,,,,,,,,,,,,,,
1050,0.00035,0.00065,0.00035,708.1131377,711.0127684,0,0,0,10,1.73977841,0,7,0.000025,0,-9.81,0.002,1,0,-1,8,,1,0.61376,-0.1,600,0.15,0.0032,0.00065,0.0175,0.1,0,0,2,galerkin,0,200000000000,1,0,2,0.1,normal,0,0,0,0.25,0.25,0,20000000,0.7,0,1,0,0,0,0,0,0,1,0,0,rebaseline,medium,KE,locations,,,,,,,,,,,,,,,
1051,0.00035,0.00065,0.00035,1985.200846,1991.379756,0,0,0,10,3.707346193,0,7,0.000025,0,-9.81,0.002,1,0,-1,8,,1,0.61376,-0.1,600,0.15,0.0032,0.00065,0.0175,0.1,0,0,3,galerkin,0,200000000000,1,0,2,0.5,normal,0,0,0,0.25,0.25,0,20000000,0.7,0,1,0,0,0,0,0,0,1,0,0,rebaseline,medium,KE,locations,,,,,,,,,,,,,,,
1052,0.00035,0.00065,0.00035,1985.270348,1991.729778,0,0,0,10,3.875658177,0,7,0.000025,0,-9.81,0.002,1,0,-1,8,,1,0.61376,-0.1,600,0.15,0.0032,0.00065,0.0175,0.05,0,0,3,galerkin,0,200000000000,1,0,2,0.5,normal,0,0,0,0.25,0.25,0,20000000,0.7,0,1,0,0,0,0,0,0,1,0,0,"Re-run of 704, amplitude + packing sensitivity",,,,,,,,,,,,,,,,,,
1053,0.00025,0.0013,0.00025,995.8264841,1002.855516,0,0,0,10,2.343010601,0,7,0.000025,0,-9.81,0.002,1,0,-1,8,,1,0.61275,-0.1,600,0.178,0.00635,0.0013,0.0178,0.094,0,0,2,galerkin,0,200000000000,1,0,2,0.1,normal,0,0,0,0.25,0.25,0,20000000,0.7,0,1,0,0,0,0,0,0,1,0,0,June,19th,sine,dwell,baseline,+,top/bot,wall,friction,,,,,,,,,,
1054,0.00025,0.0013,0.00025,2781.695707,2809.407493,0,0,0,10,9.237261693,0,7,0.000025,0,-9.81,0.002,1,0,-1,8,,1,0.61275,-0.1,600,0.178,0.00635,0.0013,0.0178,0.0442,0,0,3,galerkin,0,200000000000,1,0,2,0.1,normal,0,0,0,0.25,0.25,0,20000000,0.7,0,1,0,0,0,0,0,0,1,0,0,June,19th,sine,dwell,baseline,+,top/bot,wall,friction,,,,,,,,,,
1055,0.00025,0.0013,0.00025,2783.984883,2809.453717,0,0,0,10,8.489611374,0,7,0.000025,0,-9.81,0.002,1,0,-1,8,,1,0.61275,-0.1,600,0.178,0.00635,0.0013,0.0178,0.126,0,0,3,galerkin,0,200000000000,1,0,2,0.1,normal,0,0,0,0.25,0.25,0,20000000,0.7,0,1,0,0,0,0,0,0,1,0,0,June,19th,sine,dwell,baseline,+,top/bot,wall,friction,,,,,,,,,,
1056,0.00035,0.00065,0.00035,706.4131097,711.2175503,0,0,0,10,1.601480178,0,7,0.000025,0,-9.81,0.002,1,0,-1,8,,1,0.61376,-0.1,600,0.15,0.0032,0.00065,0.0175,0.05,0,0,2,galerkin,0,200000000000,1,0,2,0.1,normal,0,0,0,0.25,0.25,0,20000000,0.7,0,1,0,0,0,0,0,0,1,0,0,rerun,of,597,with,14x14,box,,,,,,,,,,,,,
1057,0.00025,0.0013,0.00025,2774.62987,2818.65473,0,0,0,10,14.6749532,0,7,0.000025,0,-9.81,0.002,1,0,-1,8,,1,0.61275,-0.1,600,0.178,0.00635,0.0013,0.0178,0.0442,0.126,0,3,galerkin,0,200000000000,1,0,2,0.1,normal,0,0,0,0.25,0.25,0,2000000,0.7,0,1,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,
1058,0.00025,0.0013,0.00025,997.756096,1002.465296,0,0,0,10,1.569733352,0,7,0.000025,0,-9.81,0.002,1,0,-1,8,,1,0.61275,-0.1,600,0.178,0.00635,0.0013,0.0178,0.0442,0,0,2,galerkin,0,200000000000,1,0,2,0.1,normal,0,0,0,0.25,0.25,0,20000000,0.7,0,1,0,0,0,0,0,0,1,0,0,rebaseline,medium,KE,locations,,,,,,,,,,,,,,,
1059,0.00025,0.0013,0.00025,996.9338524,1003.080528,0,0,0,10,2.048891757,0,7,0.000025,0,-9.81,0.002,1,0,-1,8,,1,0.61275,-0.1,600,0.178,0.00635,0.0013,0.0178,0.0442,0.126,0,2,galerkin,0,200000000000,1,0,2,0.1,normal,0,0,0,0.25,0.25,0,20000000,0.7,0,1,0,0,0,0,0,0,1,0,0,rebaseline,medium,KE,locations,,,,,,,,,,,,,,,
1060,0.00025,0.0013,0.00025,2792.449849,2807.832431,0,0,0,10,5.127527555,0,7,0.000025,0,-9.81,0.002,1,0,-1,8,,1,0.61275,-0.1,600,0.178,0.00635,0.0013,0.0178,0.0265,0,0,3,galerkin,0,200000000000,1,0,2,0.1,normal,0,0,0,0.25,0.25,0,20000000,0.7,0,1,0,0,0,0,0,0,1,0,0,rebaseline,medium,KE,locations,,,,,,,,,,,,,,,
1061,0.00035,0.00065,0.00035,707.5332116,711.0127684,0,0,0,10,1.159852273,0,7,0.000025,0,-9.81,0.002,1,0,-1,8,,1,0.61376,-0.1,600,0.15,0.0032,0.00065,0.0175,0.1,0,0,2,galerkin,0,200000000000,1,0,2,0.1,normal,0,0,0,0.25,0.25,0,20000000,0.7,0,1,0,0,0,0,0,0,1,0,0,rebaseline,medium,KE,locations,,,,,,,,,,,,,,,
1062,0.00035,0.00065,0.00035,1983.965064,1991.379756,0,0,0,10,2.471564128,0,7,0.000025,0,-9.81,0.002,1,0,-1,8,,1,0.61376,-0.1,600,0.15,0.0032,0.00065,0.0175,0.1,0,0,3,galerkin,0,200000000000,1,0,2,0.5,normal,0,0,0,0.25,0.25,0,20000000,0.7,0,1,0,0,0,0,0,0,1,0,0,rebaseline,medium,KE,locations,,,,,,,,,,,,,,,
1063,0.00035,0.00065,0.00035,1983.978462,1991.729778,0,0,0,10,2.583772118,0,7,0.000025,0,-9.81,0.002,1,0,-1,8,,1,0.61376,-0.1,600,0.15,0.0032,0.00065,0.0175,0.05,0,0,3,galerkin,0,200000000000,1,0,2,0.5,normal,0,0,0,0.25,0.25,0,20000000,0.7,0,1,0,0,0,0,0,0,1,0,0,"Re-run of 704, amplitude + packing sensitivity",,,,,,,,,,,,,,,,,,
1064,0.00025,0.0013,0.00025,999.341,999.341,0,0,0,10,0,0,7,0.000025,0,-9.81,0.002,1,0,-1,8,,1,0.61275,-0.1,600,0.178,0.00635,0.0013,0.0178,0.094,0,0,2,galerkin,0,200000000000,1,0,2,0.1,normal,0,0,0,0.125,0.125,0,20000000,0.7,0,1,0,0,0,0,0,0,1,0,0,lower,friction,,,,,,,,,,,,,,,,,
1065,0.00025,0.0013,0.00025,2795.5516,2795.5516,0,0,0,10,0,0,7,0.000025,0,-9.81,0.002,1,0,-1,8,,1,0.61275,-0.1,600,0.178,0.00635,0.0013,0.0178,0.0442,0,0,3,galerkin,0,200000000000,1,0,2,0.1,normal,0,0,0,0.125,0.125,0,20000000,0.7,0,1,0,0,0,0,0,0,1,0,0,lower,friction,,,,,,,,,,,,,,,,,
1066,0.00025,0.0013,0.00025,2796.7193,2796.7193,0,0,0,10,0,0,7,0.000025,0,-9.81,0.002,1,0,-1,8,,1,0.61275,-0.1,600,0.178,0.00635,0.0013,0.0178,0.126,0,0,3,galerkin,0,200000000000,1,0,2,0.1,normal,0,0,0,0.125,0.125,0,20000000,0.7,0,1,0,0,0,0,0,0,1,0,0,lower,friction,,,,,,,,,,,,,,,,,
1067,0.00035,0.00065,0.00035,708.81533,708.81533,0,0,0,10,0,0,7,0.000025,0,-9.81,0.002,1,0,-1,8,,1,0.61376,-0.1,600,0.15,0.0032,0.00065,0.0175,0.05,0,0,2,galerkin,0,200000000000,1,0,2,0.1,normal,0,0,0,0.125,0.125,0,20000000,0.7,0,1,0,0,0,0,0,0,1,0,0,lower,friction,,,,,,,,,,,,,,,,,
1068,0.00025,0.0013,0.00025,2796.6423,2796.6423,0,0,0,10,0,0,7,0.000025,0,-9.81,0.002,1,0,-1,8,,1,0.61275,-0.1,600,0.178,0.00635,0.0013,0.0178,0.0442,0.126,0,3,galerkin,0,200000000000,1,0,2,0.1,normal,0,0,0,0.125,0.125,0,2000000,0.7,0,1,0,0,0,0,0,0,1,0,0,lower,friction,,,,,,,,,,,,,,,,,
1069,0.00025,0.0013,0.00025,1000.110696,1000.110696,0,0,0,10,0,0,7,0.000025,0,-9.81,0.002,1,0,-1,8,,1,0.61275,-0.1,600,0.178,0.00635,0.0013,0.0178,0.0442,0,0,2,galerkin,0,200000000000,1,0,2,0.1,normal,0,0,0,0.125,0.125,0,20000000,0.7,0,1,0,0,0,0,0,0,1,0,0,lower,friction,,,,,,,,,,,,,,,,,
1070,0.00025,0.0013,0.00025,1000.00719,1000.00719,0,0,0,10,0,0,7,0.000025,0,-9.81,0.002,1,0,-1,8,,1,0.61275,-0.1,600,0.178,0.00635,0.0013,0.0178,0.0442,0.126,0,2,galerkin,0,200000000000,1,0,2,0.1,normal,0,0,0,0.125,0.125,0,20000000,0.7,0,1,0,0,0,0,0,0,1,0,0,lower,friction,,,,,,,,,,,,,,,,,
1071,0.00025,0.0013,0.00025,2800.14114,2800.14114,0,0,0,10,0,0,7,0.000025,0,-9.81,0.002,1,0,-1,8,,1,0.61275,-0.1,600,0.178,0.00635,0.0013,0.0178,0.0265,0,0,3,galerkin,0,200000000000,1,0,2,0.1,normal,0,0,0,0.125,0.125,0,20000000,0.7,0,1,0,0,0,0,0,0,1,0,0,lower,friction,,,,,,,,,,,,,,,,,
1072,0.00035,0.00065,0.00035,709.27299,709.27299,0,0,0,10,0,0,7,0.000025,0,-9.81,0.002,1,0,-1,8,,1,0.61376,-0.1,600,0.15,0.0032,0.00065,0.0175,0.1,0,0,2,galerkin,0,200000000000,1,0,2,0.1,normal,0,0,0,0.125,0.125,0,20000000,0.7,0,1,0,0,0,0,0,0,1,0,0,lower,friction,,,,,,,,,,,,,,,,,
1073,0.00035,0.00065,0.00035,1987.67241,1987.67241,0,0,0,10,0,0,7,0.000025,0,-9.81,0.002,1,0,-1,8,,1,0.61376,-0.1,600,0.15,0.0032,0.00065,0.0175,0.1,0,0,3,galerkin,0,200000000000,1,0,2,0.5,normal,0,0,0,0.125,0.125,0,20000000,0.7,0,1,0,0,0,0,0,0,1,0,0,lower,friction,,,,,,,,,,,,,,,,,
1074,0.00035,0.00065,0.00035,1987.85412,1987.85412,0,0,0,10,0,0,7,0.000025,0,-9.81,0.002,1,0,-1,8,,1,0.61376,-0.1,600,0.15,0.0032,0.00065,0.0175,0.05,0,0,3,galerkin,0,200000000000,1,0,2,0.5,normal,0,0,0,0.125,0.125,0,20000000,0.7,0,1,0,0,0,0,0,0,1,0,0,lower,friction,,,,,,,,,,,,,,,,,
1075,0.00025,0.0013,0.00025,999.341,999.341,0,0,0,10,0,0,7,0.000025,0,-9.81,0.002,1,0,-1,8,,1,0.61275,-0.1,600,0.178,0.00635,0.0013,0.0178,0.094,0,0,2,galerkin,0,200000000000,1,0,2,0.1,normal,0,0,0,0.5,0.5,0,20000000,0.7,0,1,0,0,0,0,0,0,1,0,0,higher,friction,,,,,,,,,,,,,,,,,
1076,0.00025,0.0013,0.00025,2795.5516,2795.5516,0,0,0,10,0,0,7,0.000025,0,-9.81,0.002,1,0,-1,8,,1,0.61275,-0.1,600,0.178,0.00635,0.0013,0.0178,0.0442,0,0,3,galerkin,0,200000000000,1,0,2,0.1,normal,0,0,0,0.5,0.5,0,20000000,0.7,0,1,0,0,0,0,0,0,1,0,0,higher,friction,,,,,,,,,,,,,,,,,
1077,0.00025,0.0013,0.00025,2796.7193,2796.7193,0,0,0,10,0,0,7,0.000025,0,-9.81,0.002,1,0,-1,8,,1,0.61275,-0.1,600,0.178,0.00635,0.0013,0.0178,0.126,0,0,3,galerkin,0,200000000000,1,0,2,0.1,normal,0,0,0,0.5,0.5,0,20000000,0.7,0,1,0,0,0,0,0,0,1,0,0,higher,friction,,,,,,,,,,,,,,,,,
1078,0.00035,0.00065,0.00035,708.81533,708.81533,0,0,0,10,0,0,7,0.000025,0,-9.81,0.002,1,0,-1,8,,1,0.61376,-0.1,600,0.15,0.0032,0.00065,0.0175,0.05,0,0,2,galerkin,0,200000000000,1,0,2,0.1,normal,0,0,0,0.5,0.5,0,20000000,0.7,0,1,0,0,0,0,0,0,1,0,0,higher,friction,,,,,,,,,,,,,,,,,
1079,0.00025,0.0013,0.00025,2796.6423,2796.6423,0,0,0,10,0,0,7,0.000025,0,-9.81,0.002,1,0,-1,8,,1,0.61275,-0.1,600,0.178,0.00635,0.0013,0.0178,0.0442,0.126,0,3,galerkin,0,200000000000,1,0,2,0.1,normal,0,0,0,0.5,0.5,0,2000000,0.7,0,1,0,0,0,0,0,0,1,0,0,higher,friction,,,,,,,,,,,,,,,,,
1080,0.00025,0.0013,0.00025,1000.110696,1000.110696,0,0,0,10,0,0,7,0.000025,0,-9.81,0.002,1,0,-1,8,,1,0.61275,-0.1,600,0.178,0.00635,0.0013,0.0178,0.0442,0,0,2,galerkin,0,200000000000,1,0,2,0.1,normal,0,0,0,0.5,0.5,0,20000000,0.7,0,1,0,0,0,0,0,0,1,0,0,higher,friction,,,,,,,,,,,,,,,,,
1081,0.00025,0.0013,0.00025,1000.00719,1000.00719,0,0,0,10,0,0,7,0.000025,0,-9.81,0.002,1,0,-1,8,,1,0.61275,-0.1,600,0.178,0.00635,0.0013,0.0178,0.0442,0.126,0,2,galerkin,0,200000000000,1,0,2,0.1,normal,0,0,0,0.5,0.5,0,20000000,0.7,0,1,0,0,0,0,0,0,1,0,0,higher,friction,,,,,,,,,,,,,,,,,
1082,0.00025,0.0013,0.00025,2800.14114,2800.14114,0,0,0,10,0,0,7,0.000025,0,-9.81,0.002,1,0,-1,8,,1,0.61275,-0.1,600,0.178,0.00635,0.0013,0.0178,0.0265,0,0,3,galerkin,0,200000000000,1,0,2,0.1,normal,0,0,0,0.5,0.5,0,20000000,0.7,0,1,0,0,0,0,0,0,1,0,0,higher,friction,,,,,,,,,,,,,,,,,
1083,0.00035,0.00065,0.00035,709.27299,709.27299,0,0,0,10,0,0,7,0.000025,0,-9.81,0.002,1,0,-1,8,,1,0.61376,-0.1,600,0.15,0.0032,0.00065,0.0175,0.1,0,0,2,galerkin,0,200000000000,1,0,2,0.1,normal,0,0,0,0.5,0.5,0,20000000,0.7,0,1,0,0,0,0,0,0,1,0,0,higher,friction,,,,,,,,,,,,,,,,,
1084,0.00035,0.00065,0.00035,1987.67241,1987.67241,0,0,0,10,0,0,7,0.000025,0,-9.81,0.002,1,0,-1,8,,1,0.61376,-0.1,600,0.15,0.0032,0.00065,0.0175,0.1,0,0,3,galerkin,0,200000000000,1,0,2,0.5,normal,0,0,0,0.5,0.5,0,20000000,0.7,0,1,0,0,0,0,0,0,1,0,0,higher,friction,,,,,,,,,,,,,,,,,
1085,0.00035,0.00065,0.00035,1987.85412,1987.85412,0,0,0,10,0,0,7,0.000025,0,-9.81,0.002,1,0,-1,8,,1,0.61376,-0.1,600,0.15,0.0032,0.00065,0.0175,0.05,0,0,3,galerkin,0,200000000000,1,0,2,0.5,normal,0,0,0,0.5,0.5,0,20000000,0.7,0,1,0,0,0,0,0,0,1,0,0,higher,friction,,,,,,,,,,,,,,,,,
1086,0.00025,0.0013,0.00025,1015.6,1015.6,0,0,0,10,0,0,7,0.000025,0,-9.81,0.002,1,0,-1,8,,1,0.61275,-0.1,600,0.178,0.00635,0.0013,0.0178,0.094,0,0,2,ansys,0,200000000000,1,0,2,0.1,normal,0,0,0,0.25,0.25,0,20000000,0.7,0,1,0,0,0,0,0,0,1,0,0,June,19th,sine,dwell,baseline,+,top/bot,wall,friction,,,,,,,,,,
1087,0.00025,0.0013,0.00025,2807.0304,2807.0304,0,0,0,10,0,0,7,0.000025,0,-9.81,0.002,1,0,-1,8,,1,0.61275,-0.1,600,0.178,0.00635,0.0013,0.0178,0.0442,0,0,3,ansys,0,200000000000,1,0,2,0.1,normal,0,0,0,0.25,0.25,0,20000000,0.7,0,1,0,0,0,0,0,0,1,0,0,June,19th,sine,dwell,baseline,+,top/bot,wall,friction,,,,,,,,,,
1088,0.00025,0.0013,0.00025,2802.4289,2802.4289,0,0,0,10,0,0,7,0.000025,0,-9.81,0.002,1,0,-1,8,,1,0.61275,-0.1,600,0.178,0.00635,0.0013,0.0178,0.126,0,0,3,ansys,0,200000000000,1,0,2,0.1,normal,0,0,0,0.25,0.25,0,20000000,0.7,0,1,0,0,0,0,0,0,1,0,0,June,19th,sine,dwell,baseline,+,top/bot,wall,friction,,,,,,,,,,
1089,0.00035,0.00065,0.00035,714.5,714.5,0,0,0,10,0,0,7,0.000025,0,-9.81,0.002,1,0,-1,8,,1,0.61376,-0.1,600,0.15,0.0032,0.00065,0.0175,0.05,0,0,2,ansys,0,200000000000,1,0,2,0.1,normal,0,0,0,0.25,0.25,0,20000000,0.7,0,1,0,0,0,0,0,0,1,0,0,rerun,of,597,with,14x14,box,,,,,,,,,,,,,
